device_id,device_name,device_type,timestamp,temperature,humidity,distance,motion,servo_state,led_states,tx_bytes,rx_bytes,connections,status,alert_type,severity,label
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 04:11:53,31.6,66.63,161.82,False,,,0,0,0,offline,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 23:33:54,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 15:21:41,21.44,51.8,104.08,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 10:38:24,27.12,45.86,152.79,False,closed,"{'red_led': np.True_, 'green_led': np.False_}",1837,9477,1,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 15:23:11,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 08:35:19,27.83,40.45,102.3,False,,,0,0,0,online,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 08:23:01,23.75,77.75,186.98,False,,,0,0,0,online,temperature_anomaly,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 00:08:57,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 03:03:04,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,motion_detected,low,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 18:05:19,24.1,42.49,142.77,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 09:44:36,25.85,55.99,171.52,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 03:23:48,26.64,74.41,73.53,False,,,0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 13:39:43,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,offline,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 08:39:42,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 12:38:47,28.29,43.87,84.32,False,closed,"{'red_led': np.False_, 'green_led': np.False_}",3792,9252,2,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 03:03:03,19.23,57.64,138.01,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 02:11:32,23.8,60.34,193.32,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 04:07:06,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 11:19:02,19.24,64.32,83.46,True,moving,"{'red_led': np.True_, 'green_led': np.False_}",8628,6203,4,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 07:24:49,29.09,70.02,96.65,False,,,0,0,0,online,distance_alert,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 15:02:21,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 16:03:14,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 18:26:52,27.84,66.02,181.08,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 19:49:03,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,offline,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 05:23:54,19.11,51.67,155.92,True,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 06:06:18,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 15:55:31,28.88,59.96,186.34,False,closed,"{'red_led': np.True_, 'green_led': np.True_}",8332,7124,3,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 17:09:09,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,offline,motion_detected,low,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 22:09:40,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 16:41:57,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 20:32:06,22.73,76.15,98.12,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 14:31:45,19.94,49.24,170.91,False,moving,"{'red_led': np.True_, 'green_led': np.False_}",5181,5713,4,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 13:50:04,22.08,74.67,45.54,True,,,0,0,0,online,temperature_anomaly,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 07:35:01,31.28,44.08,154.18,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 14:12:41,30.8,45.26,76.49,False,,,0,0,0,online,temperature_anomaly,medium,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 22:34:57,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,online,distance_alert,medium,anomaly
esp32-001,ESP32 Main Controller,esp32,2025-01-01 16:14:51,25.11,79.25,102.7,False,moving,"{'red_led': np.True_, 'green_led': np.False_}",3224,8111,3,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 15:19:07,20.21,47.35,168.34,True,,,0,0,0,online,temperature_anomaly,medium,anomaly
esp32-001,ESP32 Main Controller,esp32,2025-01-01 10:57:07,18.46,73.54,85.07,False,closed,"{'red_led': np.False_, 'green_led': np.True_}",9534,8997,4,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 02:13:12,27.63,43.7,72.7,True,,,0,0,0,online,motion_detected,low,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 17:52:42,21.74,76.06,121.94,True,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 04:35:56,27.49,41.21,71.95,False,,,0,0,0,online,distance_alert,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 03:26:43,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,offline,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 01:57:39,28.05,56.95,92.29,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 07:45:52,26.38,78.85,21.79,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 23:39:37,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 14:39:55,23.17,57.57,25.62,False,closed,"{'red_led': np.True_, 'green_led': np.False_}",2467,7097,4,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 04:25:17,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 10:58:58,20.33,69.24,97.83,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 00:51:14,21.17,70.37,21.39,False,closed,"{'red_led': np.True_, 'green_led': np.False_}",6557,2922,2,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 11:41:28,24.36,67.57,66.2,True,,,0,0,0,online,temperature_anomaly,medium,anomaly
esp32-001,ESP32 Main Controller,esp32,2025-01-01 21:18:51,30.06,57.16,26.75,False,open,"{'red_led': np.True_, 'green_led': np.False_}",7980,4024,4,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 19:03:36,19.66,53.88,180.37,False,open,"{'red_led': np.True_, 'green_led': np.False_}",5412,3982,2,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 18:28:41,18.3,78.44,160.22,True,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 21:47:13,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,offline,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 02:28:59,22.72,45.56,147.98,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 15:57:16,20.76,61.81,171.33,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 23:34:09,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 04:51:19,30.96,61.14,177.31,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 15:42:27,24.79,41.1,70.26,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 08:08:08,22.16,65.08,95.2,True,,,0,0,0,online,distance_alert,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 02:16:22,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 11:39:23,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 23:53:17,18.95,78.68,51.98,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 12:24:50,29.89,76.41,35.13,False,moving,"{'red_led': np.False_, 'green_led': np.False_}",6946,8336,3,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 12:38:04,25.48,58.63,11.17,True,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 07:13:12,27.27,78.56,198.95,False,closed,"{'red_led': np.False_, 'green_led': np.True_}",7309,9718,1,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 06:12:35,20.93,45.1,169.99,True,open,"{'red_led': np.True_, 'green_led': np.False_}",4582,2197,2,online,distance_alert,medium,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 18:28:46,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,temperature_anomaly,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 06:49:23,21.9,66.48,83.71,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 03:08:09,31.93,63.33,188.0,False,,,0,0,0,online,distance_alert,medium,anomaly
esp32-001,ESP32 Main Controller,esp32,2025-01-01 19:56:51,30.37,67.47,98.42,True,moving,"{'red_led': np.False_, 'green_led': np.False_}",5493,3853,3,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 00:31:18,23.55,66.32,176.45,False,,,0,0,0,online,distance_alert,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 06:29:09,19.82,79.55,25.37,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 20:33:22,21.5,68.42,181.43,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 15:38:53,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,offline,temperature_anomaly,medium,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 13:24:13,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 07:00:44,21.21,46.21,98.47,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 06:21:20,20.26,41.67,75.06,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 12:04:22,24.41,41.06,150.88,False,,,0,0,0,online,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 18:23:27,31.68,59.08,129.23,False,,,0,0,0,online,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 21:21:17,31.62,56.72,81.86,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 12:01:39,28.23,44.77,87.64,False,,,0,0,0,offline,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 20:46:08,19.46,54.14,23.33,False,moving,"{'red_led': np.True_, 'green_led': np.False_}",5732,3409,4,offline,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 03:58:29,30.48,70.61,88.94,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 03:25:14,25.43,52.29,38.33,True,open,"{'red_led': np.True_, 'green_led': np.False_}",7021,2772,1,online,temperature_anomaly,medium,anomaly
esp32-001,ESP32 Main Controller,esp32,2025-01-01 21:24:05,21.1,62.98,15.63,False,moving,"{'red_led': np.False_, 'green_led': np.False_}",2874,8199,1,online,distance_alert,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 06:24:49,20.91,51.15,125.31,False,,,0,0,0,offline,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 04:27:18,25.49,49.7,123.85,False,moving,"{'red_led': np.False_, 'green_led': np.False_}",1572,5856,4,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 02:33:50,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,offline,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 05:04:06,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 01:42:09,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,temperature_anomaly,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 04:14:06,26.74,73.07,46.27,True,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 19:53:55,29.08,64.13,169.2,True,open,"{'red_led': np.True_, 'green_led': np.True_}",3657,3212,4,online,temperature_anomaly,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 14:01:07,28.51,74.21,158.95,True,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 09:19:27,24.84,43.34,113.56,True,,,0,0,0,offline,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 09:09:27,21.87,55.55,26.31,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 15:44:51,25.03,44.66,120.4,False,open,"{'red_led': np.False_, 'green_led': np.False_}",6022,8544,4,online,motion_detected,low,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 17:31:12,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 19:16:29,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 00:16:19,18.22,70.57,178.82,False,open,"{'red_led': np.False_, 'green_led': np.False_}",1609,4691,4,online,temperature_anomaly,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 20:58:34,20.04,47.88,134.21,True,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 07:10:35,22.11,46.4,195.99,True,closed,"{'red_led': np.True_, 'green_led': np.False_}",5439,2572,1,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 17:39:38,24.96,58.85,103.15,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 17:09:25,23.37,77.54,76.41,False,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 15:51:56,19.49,69.96,98.84,False,closed,"{'red_led': np.True_, 'green_led': np.False_}",8023,5855,4,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 03:01:41,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,motion_detected,low,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 05:54:42,,,,,,"{'red_led': np.True_, 'green_led': np.False_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 16:42:44,25.71,74.78,45.49,False,open,"{'red_led': np.False_, 'green_led': np.False_}",1127,5016,4,offline,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 01:37:15,31.6,52.87,56.56,True,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 02:17:58,22.69,62.75,72.33,False,,,0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 18:28:57,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 06:55:59,19.75,47.69,54.45,False,,,0,0,0,online,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 09:10:18,19.15,57.42,17.36,False,,,0,0,0,offline,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 20:41:41,26.62,65.57,49.87,False,,,0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 10:57:36,25.43,49.48,115.53,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 09:09:20,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
led-green-001,Green LED Indicator,actuator,2025-01-01 22:58:35,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 10:53:24,20.08,54.97,154.71,False,,,0,0,0,offline,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 12:10:09,26.06,61.95,122.74,True,,,0,0,0,online,temperature_anomaly,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 17:39:01,,,,,,"{'red_led': np.False_, 'green_led': np.False_}",0,0,0,online,distance_alert,medium,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 06:54:40,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,temperature_anomaly,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 02:19:42,25.66,56.89,118.81,True,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 06:59:17,28.44,59.7,132.63,False,closed,"{'red_led': np.True_, 'green_led': np.True_}",7723,4248,1,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 21:19:19,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 19:43:00,19.22,45.57,102.07,False,,,0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 13:35:39,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,temperature_anomaly,medium,anomaly
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 07:05:51,29.97,65.71,85.16,True,,,0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 08:05:07,24.81,44.67,115.82,True,open,"{'red_led': np.False_, 'green_led': np.False_}",4383,2717,2,online,motion_detected,low,anomaly
led-red-001,Red LED Indicator,actuator,2025-01-01 16:25:15,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
led-red-001,Red LED Indicator,actuator,2025-01-01 13:10:15,,,,,,"{'red_led': np.False_, 'green_led': np.True_}",0,0,0,online,none,none,normal
esp32-001,ESP32 Main Controller,esp32,2025-01-01 03:48:39,27.96,44.8,28.46,False,moving,"{'red_led': np.True_, 'green_led': np.False_}",1947,2535,4,online,distance_alert,medium,anomaly
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 20:28:01,28.21,48.06,26.79,False,,,0,0,0,online,temperature_anomaly,medium,anomaly
led-green-001,Green LED Indicator,actuator,2025-01-01 02:04:25,,,,,,"{'red_led': np.True_, 'green_led': np.True_}",0,0,0,online,none,none,normal
ultrasonic-001,Ultrasonic Distance Sensor,sensor,2025-01-01 08:48:36,25.94,49.85,144.98,True,,,0,0,0,offline,none,none,normal
dht22-001,DHT22 Temperature/Humidity Sensor,sensor,2025-01-01 04:06:04,25.79,55.95,168.45,False,,,0,0,0,online,none,none,normal
